time	voltage	temperature	current	pressure
11:54:26	128.01	29.51	3.94	0
11:54:31	128.02	29.51	4.07	0
11:54:36	128.0	29.51	4.09	0
11:54:41	127.99	29.51	3.95	0
11:54:46	127.95	29.51	4.08	0
11:54:51	127.97	29.51	4.14	0
11:54:56	127.89	29.51	4.06	0
11:55:01	127.92	29.51	4.15	0
11:55:06	127.89	29.51	3.93	0
11:55:11	127.88	29.51	4.02	0
11:55:16	127.89	29.51	3.99	0
11:55:21	127.85	29.51	4.12	0
11:55:26	127.8	29.51	4.1	0
11:55:31	127.82	29.51	4.11	0
11:55:36	127.8	29.51	3.92	0
11:55:41	127.8	29.51	3.88	0
11:55:46	127.77	29.51	4.05	0
11:55:51	127.75	29.51	3.97	0
11:55:56	127.73	29.51	4.03	0
11:56:01	127.72	29.51	3.88	0
11:56:06	127.73	29.51	4.08	0
11:56:11	127.66	29.51	4.09	0
11:56:16	127.64	29.51	3.89	0
11:56:21	127.66	29.51	4.05	0
11:56:26	127.66	29.51	4.1	0
11:56:31	127.62	29.51	3.9	0
11:56:36	127.61	29.51	3.88	0
11:56:41	127.58	29.51	4.1	0
11:56:46	127.56	29.51	3.96	0
11:56:51	127.55	29.51	3.99	0
11:56:56	127.48	29.51	4.01	0
11:57:01	127.51	29.51	4.12	0
11:57:06	127.54	29.51	4.08	0
11:57:11	127.49	29.51	4.05	0
11:57:16	127.46	29.51	3.88	0
11:57:21	127.46	29.51	3.95	0
11:57:26	127.44	29.51	4.06	0
11:57:31	127.41	29.51	3.9	0
11:57:36	127.41	29.51	4.04	0
11:57:41	127.41	29.51	4.09	0
11:57:46	127.4	29.51	4.08	0
11:57:51	127.37	29.51	4.02	0
11:57:56	127.34	29.51	4.08	0
11:58:01	127.32	29.51	4.12	0
11:58:06	127.34	29.51	3.89	0
11:58:11	127.3	29.51	3.99	0
11:58:16	127.29	29.51	4.08	0
11:58:21	127.26	29.51	4.06	0
11:58:26	127.27	29.51	4.0	0
11:58:31	127.24	29.51	4.11	0
11:58:36	127.21	29.51	4.06	0
11:58:41	127.2	29.51	3.91	0
11:58:46	127.21	29.51	3.93	0
11:58:51	127.21	29.51	4.12	0
11:58:56	127.16	29.51	3.92	0
11:59:01	127.15	29.51	3.93	0
11:59:06	127.12	29.51	4.09	0
11:59:11	127.11	29.51	4.04	0
11:59:16	127.11	29.51	4.12	0
11:59:21	128.82	29.51	0.11	0
11:59:26	128.91	29.51	0.1	0
11:59:31	129.0	29.51	0.09	0
11:59:36	129.08	29.51	0.11	0
11:59:41	129.12	29.51	0.09	0
11:59:46	129.18	29.51	0.1	0
11:59:51	129.25	29.51	0.11	0
11:59:56	129.27	29.51	0.09	0
12:00:01	129.28	29.51	0.09	0
12:00:06	129.36	29.51	0.11	0
12:00:11	129.37	29.51	0.08	0
12:00:16	129.42	29.51	0.04	0
12:00:21	129.47	29.51	0.04	0
12:00:26	129.53	29.51	0.04	0
12:00:31	129.55	29.51	0.04	0
12:00:36	129.58	29.51	0.04	0
12:00:41	129.62	29.51	0.04	0
12:00:46	129.66	29.51	0.04	0
12:00:51	129.67	29.51	0.04	0
12:00:56	129.75	29.51	0.04	0
12:01:01	129.74	29.51	0.04	0
12:01:06	129.74	29.51	0.04	0
12:01:11	129.77	29.51	0.04	0
12:01:16	129.78	29.51	0.04	0
12:01:21	129.85	29.51	0.04	0
12:01:26	129.83	29.51	0.04	0
12:01:31	129.86	29.51	0.04	0
12:01:36	129.88	29.51	0.04	0
12:01:41	129.87	29.51	0.04	0
12:01:46	129.91	29.51	0.04	0
12:01:51	129.94	29.51	0.04	0
12:01:56	129.96	29.51	0.04	0
12:02:01	129.96	29.51	0.04	0
12:02:06	130.01	29.51	0.04	0
12:02:11	130.02	29.51	0.04	0
12:02:16	130.02	29.51	0.04	0
12:02:21	130.04	29.51	0.04	0
12:02:26	130.06	29.51	0.04	0
12:02:31	130.06	29.51	0.04	0
12:02:36	130.1	29.51	0.04	0
12:02:41	130.09	29.51	0.04	0
12:02:46	130.13	29.51	0.04	0
12:02:51	130.13	29.51	0.04	0
12:02:56	130.14	29.51	0.04	0
12:03:01	130.13	29.51	0.04	0
12:03:06	130.16	29.51	0.04	0
12:03:11	130.15	29.51	0.04	0
12:03:16	130.2	29.51	0.04	0
12:03:21	130.18	29.51	0.04	0
12:03:26	130.21	29.51	0.04	0
12:03:31	130.22	29.51	0.04	0
12:03:36	130.24	29.51	0.04	0
12:03:41	130.24	29.51	0.04	0
12:03:46	130.28	29.51	0.04	0
12:03:51	130.24	29.51	0.04	0
12:03:56	130.26	29.51	0.04	0
12:04:01	130.3	29.51	0.04	0
12:04:06	130.29	29.51	0.04	0
12:04:11	130.31	29.51	0.04	0
12:04:16	130.32	29.51	0.04	0
12:04:21	130.31	29.51	0.04	0
12:04:26	130.36	29.51	0.04	0
12:04:31	130.37	29.51	0.04	0
12:04:36	130.34	29.51	0.04	0
12:04:41	130.35	29.51	0.04	0
12:04:46	130.34	29.51	0.04	0
12:04:51	130.39	29.51	0.04	0
12:04:56	130.38	29.51	0.04	0
12:05:01	130.4	29.51	0.04	0
12:05:06	130.39	29.51	0.04	0
12:05:11	130.42	29.51	0.04	0
12:05:16	130.4	29.51	0.04	0
12:05:21	130.41	29.51	0.04	0
12:05:26	130.43	29.51	0.04	0
12:05:31	130.45	29.51	0.04	0
12:05:36	130.44	29.51	0.04	0
12:05:41	130.41	29.51	0.04	0
12:05:46	130.45	29.51	0.04	0
12:05:51	130.46	29.51	0.04	0
12:05:56	130.49	29.51	0.04	0
12:06:01	130.49	29.51	0.04	0
12:06:06	130.47	29.51	0.04	0
12:06:11	130.49	29.51	0.04	0
12:06:17	130.48	29.51	0.04	0
12:06:22	130.48	29.51	0.04	0
12:06:27	130.51	29.51	0.04	0
12:06:32	130.51	29.51	0.04	0
12:06:37	130.52	29.51	0.04	0
12:06:42	130.53	29.51	0.04	0
12:06:47	130.49	29.51	0.04	0
12:06:52	130.54	29.51	0.04	0
12:06:57	130.52	29.51	0.04	0
12:07:02	130.49	29.51	0.04	0
12:07:07	130.53	29.51	0.04	0
12:07:12	130.55	29.51	0.04	0
12:07:17	130.57	29.51	0.04	0
12:07:22	130.53	29.51	0.04	0
12:07:27	130.56	29.51	0.04	0
12:07:32	130.55	29.51	0.04	0
12:07:37	130.59	29.51	0.04	0
12:07:42	130.58	29.51	0.04	0
12:07:47	130.58	29.51	0.04	0
12:07:52	130.59	29.51	0.04	0
12:07:57	130.61	29.51	0.04	0
12:08:02	130.56	29.51	0.04	0
12:08:07	130.57	29.51	0.04	0
12:08:12	130.63	29.51	0.04	0
12:08:17	130.62	29.51	0.04	0
12:08:22	130.6	29.51	0.04	0
12:08:27	130.61	29.51	0.04	0
12:08:32	130.61	29.51	0.04	0
12:08:37	130.63	29.51	0.04	0
12:08:42	130.62	29.51	0.04	0
12:08:47	130.63	29.51	0.04	0
12:08:52	130.63	29.51	0.04	0
12:08:57	130.62	29.51	0.04	0
12:09:02	130.61	29.51	0.04	0
12:09:07	130.64	29.51	0.04	0
12:09:12	130.62	29.51	0.04	0
12:09:17	130.66	29.51	0.04	0
12:09:22	130.65	29.51	0.04	0
12:09:27	130.66	29.51	0.04	0
12:09:32	130.63	29.51	0.04	0
12:09:37	130.65	29.51	0.04	0
12:09:42	130.65	29.51	0.04	0
12:09:47	130.66	29.51	0.04	0
12:09:52	130.65	29.51	0.04	0
12:09:57	130.67	29.51	0.04	0
12:10:02	130.65	29.51	0.04	0
12:10:07	130.68	29.51	0.04	0
12:10:12	130.71	29.51	0.04	0
12:10:17	130.72	29.51	0.04	0
12:10:22	130.7	29.51	0.04	0
12:10:27	130.68	29.51	0.04	0
12:10:32	130.69	29.51	0.04	0
12:10:37	130.68	29.51	0.04	0
12:10:42	130.72	29.51	0.04	0
12:10:47	130.7	29.51	0.04	0
12:10:52	130.73	29.51	0.04	0
12:10:57	130.72	29.51	0.04	0
12:11:02	130.75	29.51	0.04	0
12:11:07	130.7	29.51	0.04	0
12:11:12	130.71	29.51	0.04	0
12:11:17	130.7	29.51	0.04	0
12:11:22	130.7	29.51	0.04	0
12:11:27	130.71	29.51	0.04	0
12:11:32	130.7	29.51	0.04	0
12:11:37	130.75	29.51	0.04	0
12:11:42	130.72	29.51	0.04	0
12:11:47	130.7	29.51	0.04	0
12:11:52	130.72	29.51	0.04	0
12:11:57	130.75	29.51	0.04	0
12:12:02	130.72	29.51	0.04	0
12:12:07	130.75	29.51	0.04	0
12:12:12	130.7	29.51	0.04	0
12:12:17	130.71	29.51	0.04	0
12:12:22	130.74	29.51	0.04	0
12:12:27	130.73	29.51	0.04	0
12:12:32	130.76	29.51	0.04	0
12:12:37	130.73	29.51	0.04	0
12:12:42	130.74	29.51	0.04	0
12:12:47	130.77	29.51	0.04	0
12:12:52	130.75	29.51	0.04	0
12:12:57	130.72	29.51	0.04	0
12:13:02	130.72	29.51	0.04	0
12:13:07	130.77	29.51	0.04	0
12:13:12	130.76	29.51	0.04	0
12:13:17	130.76	29.51	0.04	0
12:13:22	130.74	29.51	0.04	0
12:13:27	130.76	29.51	0.04	0
12:13:32	130.79	29.51	0.04	0
12:13:37	130.76	29.51	0.04	0
12:13:42	130.73	29.51	0.04	0
12:13:47	130.75	29.51	0.04	0
12:13:52	130.78	29.51	0.04	0
12:13:57	130.75	29.51	0.04	0
12:14:02	130.79	29.51	0.04	0
12:14:07	130.82	29.51	0.04	0
12:14:12	130.78	29.51	0.04	0
12:14:17	130.77	29.51	0.04	0
12:14:22	130.76	29.51	0.04	0
12:14:27	130.76	29.51	0.04	0
12:14:32	130.78	29.51	0.04	0
12:14:37	130.81	29.51	0.04	0
12:14:42	130.81	29.51	0.04	0
12:14:47	130.76	29.51	0.04	0
12:14:52	130.76	29.51	0.04	0
12:14:57	130.78	29.51	0.04	0
12:15:02	130.8	29.51	0.04	0
12:15:07	130.82	29.51	0.04	0
12:15:12	130.8	29.51	0.04	0
12:15:17	130.8	29.51	0.04	0
12:15:22	130.81	29.51	0.04	0
12:15:27	130.82	29.51	0.04	0
12:15:32	130.8	29.51	0.04	0
12:15:37	130.78	29.51	0.04	0
12:15:42	130.84	29.51	0.04	0
12:15:47	130.8	29.51	0.04	0
12:15:52	130.77	29.51	0.04	0
12:15:57	130.81	29.51	0.04	0
12:16:02	130.81	29.51	0.04	0
12:16:07	130.85	29.51	0.04	0
12:16:12	130.82	29.51	0.04	0
12:16:17	130.79	29.51	0.04	0
12:16:22	130.82	29.51	0.04	0
12:16:27	130.81	29.51	0.04	0
12:16:32	130.79	29.51	0.04	0
12:16:37	130.8	29.51	0.04	0
12:16:42	130.83	29.51	0.04	0
12:16:47	130.82	29.51	0.04	0
12:16:52	130.82	29.51	0.04	0
12:16:57	130.82	29.51	0.04	0
12:17:02	130.83	29.51	0.04	0
12:17:07	130.82	29.51	0.04	0
12:17:12	130.83	29.51	0.04	0
12:17:17	130.84	29.51	0.04	0
12:17:22	130.83	29.51	0.04	0
12:17:27	130.82	29.51	0.04	0
12:17:32	130.85	29.51	0.04	0
12:17:37	130.82	29.51	0.04	0
12:17:42	130.82	29.51	0.04	0
12:17:47	130.83	29.51	0.04	0
12:17:52	130.82	29.51	0.04	0
12:17:57	130.84	29.51	0.04	0
12:18:02	130.84	29.51	0.04	0
12:18:07	130.82	29.51	0.04	0
12:18:12	130.85	29.51	0.04	0
12:18:17	130.87	29.51	0.04	0
12:18:22	130.83	29.51	0.04	0
12:18:27	130.83	29.51	0.04	0
12:18:32	130.84	29.51	0.04	0
12:18:37	130.84	29.51	0.04	0
12:18:42	130.83	29.51	0.04	0
12:18:47	130.84	29.51	0.04	0
12:18:52	130.83	29.51	0.04	0
12:18:57	130.84	29.51	0.04	0
12:19:02	130.84	29.51	0.04	0
12:19:07	130.86	29.51	0.04	0
12:19:12	130.86	29.51	0.04	0
